3852911	6162104	9080546	9383503	1677107
580278	3735647	1332829	7205835	7160262
8608203	9243316	5765512	295034	4862838
2208300	4822489	4173861	9513056	8878495
5675810	594639	9720547	2197589	9640887
1938087	6982710	3148378	6750850	8836058
7500973	4193990	5373700	7704170	8484312
8547500	3282855	2582597	9417152	9295516
5030377	7261123	6767245	7706456	9821579
6382763	1342775	780651	1136336	8058477
5402987	794380	4121494	7499272	1958382
6830359	7046495	9036998	8219830	959930
3139854	9546894	5580714	5386707	7347228
5866111	8182404	7635516	9729048	7857044
751755	4891918	1337603	6651383	7728691
4710844	9663471	1459175	6273608	3470059
778105	8812041	945259	325861	9712612
9487576	3113024	5057254	8178951	2534585
8047527	4883276	7965468	9906643	1928794
7302662	9368208	3772386	4237264	5581092
4704557	521189	2675479	7886359	7459117
9514003	137758	6535690	3943416	773129
2315474	4304828	5962996	6816492	2479179
1529058	4752214	8652627	1506596	5452879
4136748	1655086	2713483	2105820	5574334
5018773	4384016	6505943	9975984	3875600
2694509	4882027	8777693	1219432	9962980
3554233	3329281	9276422	2032554	5106980
5065189	1751434	1826898	9380583	4374679
4150418	6889615	3758945	5808322	9053316
4128976	3297736	6688006	836274	1233755
2834979	9570708	57212	8641508	2604962
4745975	1714335	9963478	8109728	953000
2178346	2953268	8031346	8182220	1010288
5252914	5354913	6965451	3375736	2141914
1928374	3072316	2041232	6250587	6641639
4602887	8847364	1694633	9117377	9067448
7092376	290884	2768418	9827720	1578123
7553105	6604693	2282522	9307765	135225
6101221	8567670	7680153	4274205	9576421
6384548	2313800	7001778	9968405	4631953
9686362	4517973	6778691	4105231	2701838
5606647	4106022	1389831	3164001	9467479
1004046	5586498	5384053	2211324	8816300
7550046	9445641	7515444	6219871	8033399
8956444	1108716	5505172	1607492	7617478
7277161	7726419	8293217	5592742	6914728
9484141	4751601	9908111	9162366	4095525
7023745	3564956	8487628	6669860	8996152
1201481	1150918	1360028	9935358	1767741
9245977	7375663	6942699	7054745	5123168
413285	111296	3619819	4293413	9148206
3955888	4681024	4546421	5420092	854636
6567940	2090609	4322430	7727567	1213703
649290	6674858	5926550	7636389	9803735
2685797	3914759	7019249	2294	1480092
8727164	9466511	6252533	1467550	6802468
5594411	6814064	9492325	3911979	8797890
1078639	6744007	9820473	1780273	9821465
8660489	9909809	2354888	3317472	1057668
8492447	532025	949361	8109208	563896
6022473	4642556	2966064	1666976	9306584
2822346	2171327	802308	5111754	3497475
3854665	4050561	130169	947536	3635191
2506632	3490216	6469643	7070619	5424982
3761553	7188622	4369434	6968078	6683940
762933	3995992	7360903	2247656	3283446
6691003	8420684	4038218	9332835	6885748
3649886	7901738	7568972	984976	5898069
1726460	6493562	6517906	9169075	8975718
3848788	352800	6644940	5802675	3613902
8271323	6664475	7058271	8168917	8939325
7221853	2040819	9699049	2614277	8537249
3037079	7854705	7354044	8785569	5803687
3460677	2559066	4263317	5510485	1591264
2931555	7005034	2794242	4594014	5044568
4286010	7438953	1592624	9052028	3387862
629455	6687359	3093080	3618923	2813263
2422419	1972471	6159583	241440	8892453
3419491	3419145	7809287	8139459	7897023
5220754	1552955	8653266	3386794	5216306
9654764	3127220	1680755	7498176	9620469
3804545	3474787	980529	274057	8773383
3101225	504671	6341565	4042054	3259455
1191954	1263017	8180832	8667366	4183429
6946450	9728503	173982	3422097	477874
4821553	2421037	8170481	3146539	1905347
6692021	6210826	2578302	9675033	1058971
2577573	3014589	8319262	1527896	8172368
4503012	8683455	3300489	6603229	6598544
5446426	8497457	8822082	4611513	7630069
8427052	3885857	4562369	5070957	3289415
3243389	6704214	6270935	5489655	3869131
8360764	3422342	8272573	3992955	121143
7416890	1987120	1624434	1362254	1564942
9758794	7239801	4555847	4088336	6810582
924695	8779097	601613	1998434	2531734
8740861	2304692	3575060	4273436	744799
4295131	8511273	583485	2147498	5721871
5589134	7076572	6601159	4446954	6216333
4894207	7269368	2369868	188194	6383246
4431684	7465903	3216221	733828	7594324
8387740	5063315	3219108	7429179	4570963
2612281	9580537	9619262	9489242	4028301
3767160	118678	3420745	6059229	167678
764681	8420997	262776	3704038	9933665
7243838	2734771	4627733	6426088	2458395
802564	6258234	458559	6995661	2571974
3485328	8811511	3603860	6230947	9988219
29695	2887182	584066	4309484	6870306
8269878	4151141	7145872	1654607	5723056
2719961	8336785	708170	6919855	9037741
4309131	7537970	2037826	7375435	6569040
7840868	5606026	3350688	251176	9046114
6792182	3770349	1896379	1078444	9390577
5944537	8780118	490325	5665658	5006622
8276577	663457	1396804	5258740	7496665
9589533	765812	7961647	5776291	9780214
2626555	7813233	3335147	1932157	7097493
6405770	8787287	4053622	2326336	1753779
3460226	3889259	9563580	8353759	2916919
2067908	832129	8703054	4388263	7584310
4776504	9344419	5977358	8169041	3416991
2778845	9393474	4295966	3875652	1661552
9220401	7936479	8204310	7233587	7864559
5041127	2628213	4234537	8581948	2440824
2094504	3602247	6077802	6442068	9436669
3387449	7033020	5455154	4290180	7486416
9160323	4210470	2110615	4345378	7855527
1661819	8886766	648418	7892405	8213204
3928541	9342371	9832555	8835388	1996878
5015632	4423575	2713105	4707162	7996093
3191814	5729028	6759671	8063971	1166028
6356386	1318291	820426	419291	9680566
3015596	5234012	1884977	4011503	8263533
6808197	9099249	5961676	3373405	9710082
947978	4583963	5833894	4138286	8173433
783389	61581	8213247	5886635	5537921
8186180	4563669	3801943	8476380	9614471
8949507	3100818	2529408	8636466	349132
2842119	8880187	8537077	637335	9106047
3523807	6587557	7325164	4220377	9989710
951614	169823	548297	2255882	3806582
3880848	8668450	2164470	1606506	9880511
4735623	6564544	4008804	7616640	3224583
4949091	468126	8213857	5778441	3059492
8166342	7420090	2620844	1784175	8736538
4796415	2813582	2250500	1035765	6280600
6020870	8708671	7882904	7500156	5746595
2619711	3922233	5152415	3745448	8519743
9707188	6795246	8174394	5386931	6832577
2793056	1048007	3906368	3394918	5128285
769324	3286926	5594707	9856697	2106483
7461474	7436114	4880781	270004	809395
364072	9298586	6678748	6880307	469264
725103	1484044	125495	2037744	2828238
2239700	4888453	7477609	1450554	3292115
6861133	7001912	9843562	7228257	318477
9292327	8858859	4761958	6409730	9791050
9046260	6705653	3992534	5970206	8154547
9643866	1383487	1923870	4202489	9994281
8239391	1433325	8033042	1691379	7689015
6643337	8606289	9184075	7485243	6669815
797501	1040998	6340175	566916	1963481
2245553	9283545	430229	7247681	9684500
1244400	1735919	3048340	131054	5867662
8519937	3084331	3060644	6993505	4389101
1913027	9315754	731183	1850262	8559847
8774868	8931087	392648	8671212	1645892
5851704	7269611	4504626	8058369	4189964
1737645	1822798	2047705	7406717	9330229
8251857	1220580	5988214	7672088	2476472
7888429	3332236	7304663	5226444	2552844
4297792	3255799	6269121	1278089	7205337
8156560	6219179	4473746	8874948	5689879
7436466	8790916	5495230	5005198	9865047
1011250	4674407	4072275	850874	5140225
5975985	2416257	6397876	8604793	1392157
2668262	5412285	5025505	9902684	4049908
7415784	7162489	6401289	9994715	9607946
3187207	1208096	2759218	61160	8963668
5630371	725067	101870	9063030	2506996
8144966	650525	7947131	1390464	9665716
2684965	3948750	5396462	882069	5200742
6376096	4352090	4935415	1326559	7544278
7215144	5767791	2948715	9944524	996046
5770988	9297808	493616	3470191	9691389
5954184	1072940	8824757	3599676	3081778
5568419	4435848	723257	9189214	5664430
1122013	5209098	2240416	9342229	190011
3988813	477460	4747119	9117507	6992521
5338257	5964717	3785110	6298693	1020498
4126367	2087989	1489254	9768156	766449
6868642	4093019	9694889	2219744	7254307
831107	3253460	4805604	1031666	9353414
6051607	8502355	4814306	9804332	4139401
816769	5118306	1994560	7175973	6188834
7584753	6670886	8710069	1309181	1291396
2171610	8991413	9078814	4661407	8256783
5731063	1216398	2312876	5191649	600384
8675503	4422682	4639154	3713873	1895392
4586553	6047081	4821768	3393377	3918814
5624173	5813718	6704345	6631335	7375138
4704217	4324341	4976566	6404993	343545
5145363	4947036	7072042	5429025	1230675
26067	8712364	6484281	261716	4684200
4346363	6962359	6033720	4207311	83283
3447302	8543873	51572	3568586	9539024
9251365	9248205	5702107	1173366	399184
6590531	3828421	681684	7028733	5700071
2469353	7131616	3371155	8277075	7034078
7752513	1130991	9079027	2017781	3893228
6658257	4586671	4759346	6652208	1657449
7064570	5908090	8507729	4623289	6854090
8889956	4320786	6540272	3099622	86216
3249254	6403211	3191365	1018983	4315082
7315666	4794072	8034340	9281802	9751871
3563776	31686	1155608	8019445	5930369
9537938	3854736	6283226	9909297	2040066
8121341	9699895	8224912	8621685	587013
4083384	3958823	8421602	1952450	5933430
6392329	1485762	7171076	8006747	1394833
8552968	1320642	3307746	7247281	463060
65714	7372621	2323458	3040789	3579246
3097249	4223275	4119715	1940246	823392
5863135	5076400	1933147	9082415	1571164
6081822	1242328	8010765	4659435	74762
1773459	9065915	8285141	7095930	8183855
6972046	4985982	8318890	1650530	8299267
8256051	5167801	2493764	7546107	1544667
3548448	4973480	5312241	9779970	8937341
9322295	7514790	6483698	2334246	5313584
324317	9222025	2584043	4452206	5780556
9277050	1261616	9956160	363145	1357720
9710686	1462773	2486403	6816107	6629157
7726123	7261185	2970026	398250	7655137
8489430	1971557	8471798	9570626	2486461
4724034	815012	9922033	1084941	3637771
5275962	1831427	1659343	5993399	363528
2018006	6515603	6182100	275985	8599756
8032376	6284647	8116136	5666919	9508466
6906834	6604702	7403195	1471241	9657941
9828325	1169094	9945485	7304317	4359432
8109925	7288059	9042088	7370046	4275141
5794024	1629157	9460421	1193481	1279365
5837331	7914459	8510558	1537207	1794958
1410607	7008631	8986256	4657272	5433938
7330659	604843	9501211	7788910	6497253
5442030	2007289	7378467	1629419	2515700
6783202	7545486	704702	1552517	5183629
1707885	910378	7471697	9021149	4250187
347747	8535292	3146181	8140148	22043
5720521	3933991	7569057	1464761	1410944
5613327	1695262	1259816	383747	6412051
5742338	337539	7660282	192726	2091191
7622187	5506732	2890245	488773	7935643
2199684	60764	9512454	9131717	7101155
2769969	6533817	2482112	3334784	5706024
8428251	4617967	4866554	6915786	6988952
6249423	5932001	6984181	148026	3547794
1487147	9992286	4090540	5581700	511375
826936	6004759	9822890	4539605	1697186
983459	4902685	3098247	9600446	9698391
4276574	3532458	4136380	508222	3924460
1288686	1378377	8328406	4479699	3362569
1753284	3770554	9665735	4537662	3001778
3311778	7245739	2427669	913410	9123583
2267895	9104544	268043	9530876	7699320
2973298	1054230	339108	4098579	2898712
8487154	8933340	4929345	5784628	4250601
3452647	9664945	4443255	3172875	1173762
221070	3149273	7206691	1914221	4279584
263524	6570249	113368	5911382	9476908
9447822	5961984	156313	2920683	9200832
7400853	7649013	4216362	5354161	9132530
2245414	4568241	3497604	9799453	6942006
4546206	2152088	2806809	6555744	5358430
4552772	8318131	390215	1810692	1967296
4867225	2936624	6039904	9529807	4974231
9136622	3500443	6718158	5260773	6831696
5523578	4429728	1971762	2043853	6239404
7968971	9089480	6887917	9258226	3030926
4186411	563540	671574	2800287	7650693
5533478	9872610	8738722	8626162	7702585
5757953	3154393	9994270	1061905	4944748
9289368	3628252	3903770	3174508	3197362
5281384	2660528	9766757	7160287	9744423
1379790	7892559	3777067	9900416	6728200
2528443	6582293	3320291	8259109	6901373
6519224	9814595	56563	3005419	7677671
1164686	8938282	9346793	2661925	7324101
9791352	2489999	9216870	847157	4048326
2280929	6630921	5347304	570644	8253233
7932070	2446567	8814557	1757783	4197122
900622	7027450	7286217	9464904	9879415
156859	741736	7440465	8399837	7469938
3919869	3792817	170501	2361796	5463773
8182153	1842577	6127715	8233226	8791542
420226	7165101	8522478	881758	3795907
6410955	1730550	3934498	2925778	7501003
6127514	978217	7761503	8665196	3005534
900985	438961	3517651	5810530	7895912
5852107	4756869	9458599	6084859	2751744
2198213	2645467	3871826	6079546	5401749
2846499	3341547	4397632	6928999	400687
825043	6563656	7463348	9441616	439186
221072	8677774	5147117	7824155	1333188
4833959	2166858	6294782	7701302	9039076
269024	6143950	7833236	6872241	4456637
5617045	2246564	5496924	1957220	610811
1415145	5364373	8373504	8524465	7565007
6230142	8519476	6020582	8939910	3085393
5548742	4222369	5179899	5914306	4098776
4918934	6347510	380981	9872673	2746046
4762678	4680072	661272	2599665	3162551
3113922	5294806	7998347	3504916	443595
5108616	1660219	2730397	7920728	4421296
1364204	8834833	2802750	6798368	6850460
7770369	9963809	4911001	6993390	970944
9555026	1972629	7011161	7207535	7844289
4839142	3062486	3498238	1513254	8039639
1850508	8900216	1615483	8498217	3529821
6088959	7020566	2257144	9986167	3510629
678141	8392406	8491983	705669	8495186
8728234	7021853	4939563	3822041	7046040
6085514	9992731	6442474	4499645	6025099
3344757	5393846	7217601	4244369	5317070
6545985	263323	1172740	4529882	8266644
6778362	8936350	3843898	2075099	3160916
9600045	1679812	1162832	8039641	5594173
6856710	6122448	8752583	4194435	2564689
429125	9133585	5868015	9242308	8476262
2823718	8825288	3675281	1050642	364062
4070314	1672780	3852695	3247120	3425635
4788839	8019002	1933239	7866287	4559869
476846	4325815	7975440	2223292	9089212
7527041	6495548	4604198	3727976	6122197
3445774	5434089	4335456	9358009	5481724
3599398	1087470	3112557	1268074	2379053
4502518	8158769	1597983	1485650	2778395
4821771	2862470	6106443	8780168	1925072
1966348	2070960	7951233	8721740	1242445
7011593	8678424	5650481	5781382	4776992
9959752	2695028	5570794	8030549	1147951
9043850	9373044	1619865	6996537	2565642
1347414	9477177	418835	8822757	8518755
6701160	9221484	8904879	3197219	235753
5803145	4599466	4874524	8943283	9855845
1909653	179641	5033827	258283	8363715
1418306	1921508	3250763	2603154	4911472
4221140	2399002	7502501	6921619	3097529
549155	2719955	5593651	5866667	8517900
3377694	5802333	4750	9878408	5768244
8014993	2644816	8176834	3938311	900468
3646069	2245487	5820286	6091609	3235896
7814695	2640630	5010196	3832578	3877409
7282716	6842820	1754682	1220868	7599737
7133067	3751238	7251009	9619588	4981011
1944844	1725222	4218715	8110088	4062921
4182343	7461989	2427788	341314	3857890
8896727	4125563	5019956	8136507	5068119
2917773	8683156	196930	1070189	3393205
7340048	6298388	7276291	6346960	143091
9310917	7547034	7895066	8142379	1677162
850069	7272941	3517364	7200022	7596866
2860412	6965805	4645993	928494	7187713
866893	7665303	3604621	9339614	5905114
8580607	9917955	2296853	337052	4378933
5591802	7300174	473586	1720111	4771156
7383038	6805413	9691010	921759	8993220
9089911	5847281	7513605	1353046	1273655
3048481	163973	8448931	8767724	4058149
1763409	4552505	347892	6928973	8283690
3701461	9834359	1887768	614789	8363236
6534389	9191219	5092872	6926123	3761884
7504288	2977578	7065883	1185158	9646400
3713571	7554563	2890903	3810112	3894260
6897738	102038	1669855	6135163	7881790
3871535	2397875	9617822	8222486	3467127
7981788	5830049	5685462	1229476	2358088
9009671	6196839	5397189	3647434	7950553
1117158	237399	1493016	555937	4886275
2929079	8044057	8823150	2499998	9073876
8230175	1852924	1302819	6220481	317275
8530382	176521	5788914	2182982	869950
4835723	8567262	1407466	4448386	6047627
7885066	3918004	3016572	6181642	1572062
6135494	4610477	7373047	35998	2015556
3662416	6945165	5924549	7420856	7756709
324828	3634817	2649403	409839	8241947
5416194	1622535	1173721	1210817	3150161
6859219	3224857	6983440	7457111	1443428
7716258	9522473	9390185	3328400	8432804
409709	5457084	716557	9729616	8921232
2042066	5134454	6232656	1242488	3801660
8654132	4303846	9862042	5572198	6956094
1961327	3247223	9595965	7347108	8935954
8074407	9974676	9486094	4076264	1172447
3170669	4066435	5292317	4546829	2083238
6778057	837975	5107478	4875889	1128675
2977018	5267123	5215059	3324759	3917427
7403362	45630	754192	6358697	3187809
7916877	5568660	1023399	7454090	2593534
2640437	4587753	3307601	4317722	919909
138545	6424580	7160328	4171195	4034085
8570296	5286407	4317179	9501198	1657122
6679090	9258618	269647	2140995	5935298
754434	6633760	8267141	8794469	9845984
8132451	3168905	8606750	5483577	2127613
2756805	9748175	5961349	9937277	6330997
8356515	738465	3576336	5034156	4530968
8792416	2028107	4837185	3342328	3357724
416945	6606872	281065	6206447	9570322
268776	6025934	6467301	6840890	3836592
7237238	9403	9141630	9723262	9776075
6341890	6742932	4235971	5248777	4650945
705933	1740203	8399623	6625036	2285362
5053543	8398081	2001855	3280826	5223211
3162194	1538338	2820518	9336395	4777243
3501280	8008609	4122754	7551133	2056407
6662870	9544654	5178630	3696381	7549147
3925709	5212119	6160773	9424731	929081
7895410	7849675	9016065	9229401	7170326
4395520	7571670	9683151	530969	7452252
6212464	8290031	807452	7273812	9697323
1020084	8717236	7876280	796870	7067952
2956752	5228835	4724418	5516165	9263091
629540	4357535	4921813	6111609	6969136
8329365	7507095	8670863	4661247	4237058
7090410	1374940	613625	289973	9943166
1513828	9851450	8089570	8406316	1789874
7652945	3864034	4206678	9685346	2945855
9116526	391403	1669988	7985014	5264526
1278245	7326535	3592494	7207285	8111642
9686000	1277474	5826570	469492	2178086
6304571	9226014	6279488	3613713	2480673
8178513	1655167	9301742	4322155	3651953
8600828	5992818	6432823	742130	2337696
9290575	2092454	1394750	3421226	490422
9942873	7855194	7191654	1541164	9173423
5139646	1209013	1526194	167958	9813664
8461593	5268313	1957805	4354629	9584203
385223	4379243	8413887	2407150	5242249
2083176	6190349	118116	6989485	6765906
8480360	1357800	4777683	737520	8029412
2912948	7614143	9254166	6310346	6782301
3586054	8789120	1341763	4577279	7797986
1658805	7025121	4595396	7488154	8017267
1414292	4644375	5603600	7237716	1347721
6874480	1319596	6737438	5437900	6501467
3288446	4046790	8457462	9269171	7020023
5094675	8750269	1319762	4584518	3457996
3757086	4179770	4143044	7942504	539974
5713074	1847187	3565900	3539882	9466200
3957700	7974295	1692799	3485139	5306632
4074091	8347482	7171886	92561	8048244
3571283	7438652	5671852	3394748	7386912
6127295	5874644	8984131	1070851	3869689
3226379	564192	6876160	814716	3525272
6893649	7437014	7179455	8012731	7360415
5235053	3621258	2273515	631146	1629565
7043791	5486028	7589432	4269433	2241050
6487542	3864471	5862786	5529209	3839676
3274124	3092518	3680831	1617779	865140
8776166	2987969	3734304	2994189	8308587
2616853	9287790	8839254	4050630	5292560
6432989	4538431	5911072	40327	2236803
7239292	280454	217403	137855	8248812
3298790	1438899	3956085	8378520	7613122
8754736	6322790	1983053	1239906	1470082
1294373	7077730	4917915	7198180	5635488
9824032	357372	8918863	4558097	6210306
9637251	4430011	1628417	1129675	4546112
5698350	8831261	1804548	9856101	4472863
6628218	3164182	8099440	5214996	8983350
3551868	3798443	6375190	9313160	8480016
6715315	8900121	5309179	1204630	2812082
7078590	8669515	5583247	1534241	2864593
2006733	5870248	6563958	5805397	3306792
7216378	4801966	1166413	6485273	6870224
307462	9680193	7552449	1528599	8924218
1919366	3223969	7518373	6758227	2044127
3606304	3311008	9163094	4796493	3473400
3069285	4087045	2883059	4825026	7849913
7315106	3040373	1637943	9958525	9743267
2663171	8045282	6972812	7160486	5951477
6087628	7226045	2814045	8992553	5986904
868431	7123063	3644575	2333100	57699
5604783	8979848	9079687	4328469	1257582
9630381	1618365	4938345	648694	2797675
698961	1084305	690574	3658670	3418321
5767705	6614449	4387541	5245098	8205674
7637751	5210701	5888252	8078840	1236746
1402837	6649650	5750519	7150389	5802803
6846123	6454025	7214232	2585504	7968434
8775863	2555653	4708972	7348881	2309856
6855434	8908356	5234923	1324015	1696834
164822	1009833	6886040	7158775	9929091
9431329	2461005	2983747	3626884	5007985
6193461	3230130	8890337	5843952	8326523
5494381	5912275	6812326	2626823	9528933
3573503	2275799	7575726	3513828	4093478
6779958	5386739	9803568	9293907	3017663
4756791	6943844	7158488	3092146	5817352
4544978	5998706	6391676	957668	8642127
3720711	5846004	4167349	3903474	4345398
253686	1266629	6651337	7759557	9230560
2932885	2576947	5750914	8954428	1849037
7326931	10456	1270550	7573877	126258
3641148	8863439	7901518	4354008	8216080
4845586	6646227	6728877	882476	7307166
8664949	7456947	5093168	3439356	9912721
9134882	3833757	1205947	2174004	2913156
5906452	1839113	2718462	1116848	3828432
2546271	9244735	662010	1462701	6201797
4074348	85617	1792851	7431976	2349807
8869478	5097793	3661964	9926806	6162797
6418289	9423323	639471	5417853	1114421
2212331	100106	8255311	3569771	6122756
6942992	9369398	8574795	9458126	5171497
411700	1942324	2358464	7341754	8938343
5279802	4225966	3896599	4148231	311219
4750818	8976758	6753125	4650446	9620078
3635261	1645579	7778855	6275913	3318618
8918587	5376002	8927832	1117066	4329151
3702658	6071403	5982451	4993154	7995973
5906350	8542577	6785913	861551	445294
5937020	3935846	4562934	5734376	373732
294160	675663	3398383	4508990	5650236
2938612	6064264	5814248	3317585	6730746
6818666	2729605	7557453	5397782	2444836
6534803	683565	5530354	5083395	1524210
9442398	6596649	4692269	8933310	7524970
982411	383713	9573793	1316302	2486613
7719643	5245830	4078758	8330045	2164087
2392687	4669578	5477374	9441013	3594970
5927220	952818	3269663	7595876	8856632
4328946	7845360	8562155	787193	9140681
3107485	7338477	876808	599542	95976
6641388	4691478	8578713	4527893	3297990
5680452	8930887	4232210	9369984	9134915
3621406	1804576	2267472	4521272	6941218
8599585	6724290	4460852	5742011	2895641
8575810	9468584	8477711	7643826	7995148
3894192	3704027	458645	4570230	1926950
7672173	2432308	8896168	2205403	3147792
7255316	8467553	5828047	2821676	1166367
1968027	399374	354990	1009977	8971152
6625091	1931261	9550946	8030045	3532242
4121066	1859949	5334264	1342631	1091247
3365122	7097761	3061943	9267161	4752369
414204	352867	4856251	1150330	914585
77776	7376386	2921912	9313764	9283576
6346834	3239109	1936762	2351571	4205189
3498823	1302373	7402165	7447854	5899863
3387433	529349	9217948	9830999	2715895
5210017	3915828	1992996	9460937	4682402
3901822	8934570	7746045	8278061	9224079
2674427	9458969	7616878	284527	9773534
716084	1407739	615513	608013	1198659
7935165	2179333	7954204	9061409	6643670
4223252	2832056	3815254	2388462	7563012
2088712	3524850	5824627	6433570	7024844
963675	9973941	5696006	785530	4475606
1945077	2851962	2233911	6469053	7178761
3527914	8834127	2191254	6522491	6858175
7192578	6329824	5586300	8272044	8124784
9243880	3062603	1375238	8676870	7391578
7456918	1787382	9109250	9371611	607083
8577216	6820860	4243217	572383	4115448
2676678	3062229	9232660	8410347	6679190
584968	8919743	890962	539076	6606903
9488282	5091015	9309312	9546958	302675
2671199	4241118	3934855	5008100	6301909
3660591	905965	3769551	8455704	366042
4753610	3316245	6289131	1043743	3226697
1733373	2685218	7983629	6037908	7631991
4540106	6764040	4606865	9022807	4125536
3721930	7492674	8677968	1455209	3635389
4331879	6225660	1948464	8091870	4528624
3529124	1322976	555191	9379976	3900793
8480579	2829748	1185216	1041223	8133900
932877	3310981	5816172	8553223	4073974
5755728	4129317	2914187	5280610	8402580
6371303	9718949	168582	2779113	9144478
4390836	1260640	8663833	5745405	892743
2750552	445402	1096407	9329872	8724713
3389234	5444363	8400919	811727	1680899
7521375	3182556	9266638	4864799	1445572
3010544	4293674	2024050	5150313	294036
8079483	2256992	9528759	5829408	3780059
1898741	9701715	2783237	2510781	1255720
2220511	7171990	4850508	8253012	3711915
1858612	3648191	3912022	3395767	6282151
6548038	9450278	9056497	4782528	1331538
1407317	876815	5568122	9896044	8635019
3213230	5683769	2785367	437020	7372565
692006	5910599	2473963	4043704	6635366
8871191	5815794	1627682	1459305	8310087
1239834	2782771	1728601	5945069	2123475
6583400	1007619	6228041	9489265	8181892
5404676	6136111	6865491	5318659	759585
5816307	7076519	6917655	3770235	2506576
8177697	2959812	357874	8297258	5122821
2136956	970489	9691363	7861464	3192836
7325925	2904022	8260075	6428165	7685839
3099157	8819610	138317	1663994	9368556
5446368	4856401	4927445	507868	3815305
3695667	3236109	2859866	4834177	7419060
7157193	8644437	3513525	3333485	9782274
7928260	9180013	1185993	8026839	6630368
9766931	512886	4731110	7814245	9431002
9693586	8534726	4424430	8119717	701784
9977719	1847183	7496015	342114	5673290
3231203	8651647	1599271	4220066	8318499
7003626	3995920	7485902	5507755	2033228
9293906	132947	2795520	7019736	469642
402017	1951923	3719408	9313782	1108213
6678672	6902622	5077694	6567643	3806042
1697710	5933842	1407887	5723706	7887854
3303337	6648825	387851	2586917	4235987
6083988	5066285	789970	8512619	1825320
4551992	8658111	6372814	4620264	6067608
9009736	756383	5285420	8435415	92203
1797011	5714579	5551878	4510885	3249680
1970348	4858755	5899438	5425885	1553573
4982786	9055144	6558968	9696510	4333708
6394999	7500487	1082333	704569	4996876
1269260	8355461	4906648	7962970	7166456
9120770	3275252	1103974	1456444	2921942
9462433	8199485	5562781	1423118	6785196
6239562	5305091	9930284	1465806	3402502
695750	6028010	3926371	1856081	3122675
3992024	5820098	6164483	8615314	879715
7425047	2375298	3159164	2201260	7143326
2314260	4347191	8627903	9529534	5304883
7320317	3278590	8329593	8523938	9348239
4654426	6843117	8343826	6820274	6840172
4711050	4175885	8541505	4006356	8264165
6393922	6750325	6941633	7525676	4334724
1171660	7023582	5511778	3023374	5751795
7192161	2890791	5765925	5470438	5576734
642258	5100482	7311162	8504351	8293178
8516989	4059992	2404783	7642577	9810603
5112720	7223974	1412283	3139897	3264350
34536	604802	9153245	111841	3573966
9991113	165340	9175054	2843300	5287768
4655552	3987038	7295173	6678393	9448401
3656266	9748591	5675102	53834	3567989
3390764	2213837	1137581	2645129	42402
6880009	4709613	2803241	6096169	9638767
525534	7013016	5044457	9897001	8905661
837016	7867936	1088388	7417117	4454666
5636496	9153447	5783946	7257314	7420182
5207400	4086295	2567103	9419998	2568346
3712144	3778201	4238467	1132295	7212137
2251480	1005773	4816981	9478162	5195178
3147301	6414078	1891061	9867189	4838605
1207505	820945	757695	8592148	1491162
9514614	5963249	7594453	5630220	9000483
4088196	3089901	5081187	5260870	126426
6124030	104471	6793861	7732800	4385231
663214	3352716	8628710	8179764	4824294
4453967	2854020	7041370	3370131	4935208
9226890	3601646	4310046	6690434	9810734
5356845	6697462	620447	9400418	370618
484168	8177848	6323712	2606481	6352938
9243713	9145470	4760336	1063815	3862357
3708426	4809609	8932019	2412156	9116532
5738267	4547538	8214602	5863916	6891885
9108994	2077599	1147838	4449037	8905892
9497734	3637604	1355569	8916851	7692645
6017723	3554848	1124450	1525654	6532922
6850709	3890443	6082256	6702116	7658558
1299877	5235991	9514896	1777255	5338244
8393425	8917470	9154097	8525618	4523765
4978852	7834020	3472671	8883331	4899003
5088144	3153894	4463396	4343070	366089
2015879	7933962	8301697	7455883	8827373
6119884	5654053	3883179	6543214	9267193
7746448	8096806	457764	3210409	1826739
2884626	8092891	4119059	3332299	4370228
9344902	4728320	5852811	7601867	5304773
9217207	8030266	4139689	8402326	7887476
4990923	1370480	6723920	2865050	4141442
1774614	8792996	8833954	5931916	6223932
6164583	8305672	5815903	7268027	6826947
6474929	4590368	2006815	870473	3136427
2988483	2449358	5474864	4653770	1480470
745593	8267956	687169	4157025	7831148
6933686	7737938	8709383	2414622	5330264
2551246	4729321	1536762	1767680	5517472
1961749	1910384	9111752	2985728	9650867
7890107	3099330	5454102	299988	3567206
1683906	8914556	9116723	6971195	2212190
7192563	3671499	1069093	8866736	1367307
6753506	8677094	3272293	9947638	8030277
2964368	3905872	5710747	1340696	5300937
9093594	8790051	7261626	7408119	5152178
996056	5099505	4179490	218129	5883349
8101002	8386534	5897427	8800729	1938834
3535290	8072809	176128	5240481	1661439
3933143	7801824	9249187	8264552	3629724
883035	9407422	454473	9201370	5540274
1383580	4260599	4924745	1219168	8289926
5964714	5855415	1154748	9362527	5021758
2984569	1740999	9698634	685908	5444084
3114422	8551908	4738060	9078213	8910857
2208691	6069013	8078357	3584002	8711504
4501281	4699116	7782276	5998870	341691
5116723	2482331	9670530	9615480	5526044
9186852	9734006	3375934	5409647	4433674
4402397	9919582	4080737	6732338	3790177
3063105	7761263	324102	4173084	4053537
8979512	6311751	994781	4516234	1278967
7717898	8066022	3251795	7221772	382618
7304521	8637680	1626381	3939362	5577537
